"id","page","route","section","legal","en","tr"
"hire.237","Hire Workers","/hire-workers","Alt bilgi ve görsel etiketleri","","Workforce on the go","İş gücü her yerde yanınızda"
"hire.238","Hire Workers","/hire-workers","Alt bilgi ve görsel etiketleri","yes","Approve candidates, track permits & get instant updates.","Adayları onaylayın, izinleri takip edin ve anlık bildirim alın."
"hire.239","Hire Workers","/hire-workers","Menü ve genel etiketler","","Menu","Menü"
"hire.240","Hire Workers","/hire-workers","Alt bilgi ve görsel etiketleri","","Get it on Google Play","Google Play'den edinin"
"hire.241","Hire Workers","/hire-workers","Alt bilgi ve görsel etiketleri","","Download on the App Store","App Store'dan indirin"
"hire.242","Hire Workers","/hire-workers","Alt bilgi ve görsel etiketleri","","Hero photo — worksite, factory floor or arrival team","Kapak fotoğrafı — şantiye, üretim alanı veya karşılama ekibi"
"hire.243","Hire Workers","/hire-workers","Alt bilgi ve görsel etiketleri","","Portal — candidate shortlist screen","Portal — aday kısa liste ekranı"
"hire.244","Hire Workers","/hire-workers","Alt bilgi ve görsel etiketleri","","Mobile app screen","Mobil uygulama ekranı"
"hire.245","Hire Workers","/hire-workers","Alt bilgi ve görsel etiketleri","","Client logo","Müşteri logosu"
"hire.246","Hire Workers","/hire-workers","Alt bilgi ve görsel etiketleri","yes","İŞKUR permit No. 1730 · Job seekers are never charged a fee (law No. 4904) · Tax No: 48422122","İŞKUR İzin Belgesi No: 1730 · İş arayanlardan hiçbir ücret alınmaz (4904 sayılı kanun) · Vergi No: 48422122"
"hire.247","Hire Workers","/hire-workers","Alt bilgi ve görsel etiketleri","","Privacy","Gizlilik Politikası"
"hire.248","Hire Workers","/hire-workers","Alt bilgi ve görsel etiketleri","","Terms","Kullanım Şartları"
"hire.249","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Hello JobsAdmire, I want to hire workers.","Merhaba JobsAdmire, işçi talebinde bulunmak istiyorum."
"hire.250","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Hello JobsAdmire, I want a quote for hiring workers.","Merhaba JobsAdmire, işçi istihdamı için teklif almak istiyorum."
"hire.251","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Hello JobsAdmire, I want a demo of your CRM portal.","Merhaba JobsAdmire, CRM portalınız için demo talep etmek istiyorum."
"hire.252","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Hello JobsAdmire, I have a question about hiring workers.","Merhaba JobsAdmire, işçi istihdamı hakkında bir sorum var."
"hire.253","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Worker request","İşçi talebi"
"hire.254","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Company","Firma"
"hire.255","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Contact","Firma Yetkilisi"
"hire.256","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Email","E-posta"
"hire.257","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Industry","Sektör"
"hire.258","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Roles","Pozisyonlar"
"hire.259","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Workers needed","İşçi sayısı"
"hire.260","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Location","Lokasyon"
"hire.261","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Timeline","Zamanlama"
"hire.262","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","City","Şehir"
"hire.263","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","","Phone / WhatsApp","Telefon / WhatsApp"
"hire.264","Hire Workers","/hire-workers","Sayfa başlığı ve arama motoru metni","yes","Hire Verified Overseas Workers in Turkey | İŞKUR-Licensed | JobsAdmire","Türkiye'de belgeli yabancı işçi istihdamı | İŞKUR İzinli | JobsAdmire"
"hire.265","Hire Workers","/hire-workers","Sayfa başlığı ve arama motoru metni","yes","Hire skilled overseas workers in Turkey in 6–8 weeks. İŞKUR-licensed agency (Permit No. 1730) — we file every work permit, vet every candidate, and you pay no upfront fee. Written quote in 24 hours.","Türkiye'ye yurt dışından nitelikli işçi istihdamı, 6–8 haftada. İŞKUR izinli özel istihdam bürosu (İzin Belgesi No: 1730) — çalışma izni başvurularını biz yapar, her adayı biz doğrularız, peşin ücret ödemezsiniz. 24 saat içinde yazılı teklif."
"hire.266","Hire Workers","/hire-workers","Sayfa başlığı ve arama motoru metni","","Hire Verified Overseas Workers in Turkey | JobsAdmire","Türkiye'de belgeli yabancı işçi istihdamı | JobsAdmire"
"hire.267","Hire Workers","/hire-workers","Sayfa başlığı ve arama motoru metni","yes","Skilled workers from 13+ countries, vetted by our own teams, every work permit filed by us — on site in six to eight weeks. No upfront fee.","13+ ülkeden nitelikli işçiler, kendi ekiplerimizce kontrol edilir, çalışma izinlerini biz alırız — 6–8 haftada işyerinizde. Peşin ücret yok."
"hire.268","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","yes","İŞKUR-licensed international recruitment agency placing verified overseas workers with employers in Turkey.","Türkiye'deki işverenlere belgeli yabancı işçi yerleştiren, İŞKUR izinli özel istihdam bürosu."
"hire.269","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","yes","Overseas worker recruitment and work permit processing","Yurt dışından işçi temini ve çalışma izni süreç yönetimi"
"hire.270","Hire Workers","/hire-workers","WhatsApp / e-posta mesajı ve SEO","yes","No upfront fee — one agreed placement fee per worker, invoiced after arrival.","Peşin ücret yok — işçi başına tek bir anlaşmalı yerleştirme ücreti, varıştan sonra faturalanır."
"hire.271","Hire Workers","/hire-workers","Süreç adımları","","Day 0","Başlangıç"
"hire.272","Hire Workers","/hire-workers","Süreç adımları","","Share your requirement","İhtiyacınızı paylaşın"
"hire.273","Hire Workers","/hire-workers","Süreç adımları","yes","Industry, roles, headcount and location — via the form or WhatsApp. Free consultation and written quote within 24 hours.","Sektör, pozisyonlar, kişi sayısı ve lokasyon — form ya da WhatsApp üzerinden. Ücretsiz danışmanlık ve 24 saat içinde yazılı teklif."
"hire.274","Hire Workers","/hire-workers","Süreç adımları","","Days 2–7","2–7. gün"
"hire.275","Hire Workers","/hire-workers","Süreç adımları","","AI-matched shortlist","Yapay zeka destekli kısa liste"
"hire.276","Hire Workers","/hire-workers","Süreç adımları","","Vetted candidate profiles appear on your portal — CVs, skills and documents complete. You review and approve.","Doğrulanmış aday profilleri portalınızda görünür — CV, nitelikler ve belgeler eksiksiz. İnceleyip onaylarsınız."
"hire.277","Hire Workers","/hire-workers","Süreç adımları","","Week 1–2","1–2. hafta"
"hire.278","Hire Workers","/hire-workers","Süreç adımları","","Interviews & selection","Görüşmeler ve seçim"
"hire.279","Hire Workers","/hire-workers","Süreç adımları","","Video interviews with your shortlisted candidates. Pick the workers you want.","Kısa listedeki adaylarla video görüşmesi. İstediğiniz işçileri siz seçersiniz."
"hire.280","Hire Workers","/hire-workers","Süreç adımları","","Week 2","2. hafta"
"hire.281","Hire Workers","/hire-workers","Süreç adımları","","E-signature contracts","E-imzalı sözleşmeler"
"hire.282","Hire Workers","/hire-workers","Süreç adımları","","Contracts signed digitally on the portal — no printing, no courier. Payment handled securely online.","Sözleşmeler portalda dijital olarak imzalanır — çıktı yok, kurye yok. Ödeme çevrim içi ve güvenli şekilde alınır."
"hire.283","Hire Workers","/hire-workers","Süreç adımları","yes","Weeks 2–6","2–6. hafta"
"hire.284","Hire Workers","/hire-workers","Süreç adımları","yes","Work permits processed","Çalışma izinleri alınır"
"hire.285","Hire Workers","/hire-workers","Süreç adımları","yes","We file every permit and track it to approval — you follow live status on your dashboard.","Her izin başvurusunu biz yapar ve onaya kadar takip ederiz — durumu panelinizden canlı izlersiniz."
"hire.286","Hire Workers","/hire-workers","Süreç adımları","yes","Weeks 6–8","6–8. hafta"
"hire.287","Hire Workers","/hire-workers","Süreç adımları","","Arrival & first day","Varış ve ilk iş günü"
"hire.288","Hire Workers","/hire-workers","Süreç adımları","","Visa, travel and onboarding coordinated by us. Workers arrive ready to start — with follow-up support after.","Vize, seyahat ve işe uyum süreci bize aittir. İşçiler işe başlamaya hazır gelir — sonrasında takip desteği sürer."
"hire.289","Hire Workers","/hire-workers","Sık sorulan sorular","","What is my responsibility as the employer?","İşveren olarak sorumluluğum nedir?"
"hire.290","Hire Workers","/hire-workers","Sık sorulan sorular","yes","You provide the job, the salary and the workplace. Accommodation and transport are agreed case by case and written into the contract before we start — many employers provide housing, others pay an allowance. We handle sourcing, permits, contracts and the arrival process.","İşi, maaşı ve iş yerini siz sağlarsınız. Konaklama ve ulaşım her vakada ayrıca görüşülür ve süreç başlamadan önce sözleşmeye yazılır — bazı işverenler konaklama sağlar, bazıları ödenek verir. Temin, çalışma izinleri, sözleşmeler ve varış sürecini JobsAdmire yürütür."
"hire.291","Hire Workers","/hire-workers","Sık sorulan sorular","","What does it cost?","Maliyeti nedir?"
"hire.292","Hire Workers","/hire-workers","Sık sorulan sorular","yes","Pricing depends on roles, headcount and source country, so we prepare a custom quote for every requirement. Sourcing and interviews are free — you pay one agreed fee per placed worker, invoiced after arrival. Written proposal within 24 hours, no obligation.","Fiyatlama pozisyonlara, kişi sayısına ve kaynak ülkeye göre değişir; bu nedenle her talep için özel teklif hazırlarız. Temin ve görüşmeler ücretsizdir — yerleştirilen her işçi için tek bir anlaşmalı ücret ödersiniz ve bu ücret varıştan sonra faturalanır. 24 saat içinde yazılı teklif, taahhüt yok."
"hire.293","Hire Workers","/hire-workers","Sık sorulan sorular","","Is there a minimum number of workers?","Asgari işçi sayısı var mı?"
"hire.294","Hire Workers","/hire-workers","Sık sorulan sorular","yes","No. We place single specialists as well as full teams of 50+. Smaller requests simply move faster, because fewer permit files are processed in parallel.","Yok. Tek bir uzmanı da 50+ kişilik ekipleri de yerleştiriyoruz. Küçük talepler daha hızlı ilerler, çünkü aynı anda daha az izin dosyası işlenir."
"hire.295","Hire Workers","/hire-workers","Sık sorulan sorular","yes","What happens if a work permit is rejected?","Çalışma izni reddedilirse ne olur?"
"hire.296","Hire Workers","/hire-workers","Sık sorulan sorular","yes","Rejections are rare because we pre-check every file, but if one happens we re-file at our own cost or replace the candidate — you are not charged a placement fee for a worker who never arrives. Official state fees already paid are shown with receipts.","Her dosyayı önceden kontrol ettiğimiz için ret çok nadirdir; yaşanırsa başvuruyu kendi maliyetimizle yeniden yapar ya da adayı değiştiririz — hiç gelmeyen bir işçi için yerleştirme ücreti ödemezsiniz. Ödenmiş resmî harçlar makbuzlarıyla gösterilir."
"hire.297","Hire Workers","/hire-workers","Sık sorulan sorular","","How do you verify skills before we interview?","Görüşmeden önce nitelikleri nasıl doğruluyorsunuz?"
"hire.298","Hire Workers","/hire-workers","Sık sorulan sorular","","Every candidate goes through document checks, reference calls and a trade test or practical assessment for skilled roles. You then run your own video interview through the portal before approving anyone — you always make the final choice.","Her aday belge kontrolü, referans görüşmeleri ve nitelikli pozisyonlar için meslek testi ya da uygulamalı değerlendirmeden geçer. Ardından portal üzerinden kendi video görüşmenizi yapıp onaylarsınız — son karar her zaman sizindir."
"hire.299","Hire Workers","/hire-workers","Sık sorulan sorular","","Will workers understand instructions on site?","İşçiler iş yerinde talimatları anlayabilir mi?"
"hire.300","Hire Workers","/hire-workers","Sık sorulan sorular","","Candidates are screened for language level and it is shown on every profile. For production and construction roles we prioritise workers with basic Turkish — English is assessed for tourism and hospitality roles — and teams are usually placed with an experienced lead worker who translates on site.","Adaylar dil seviyesine göre değerlendirilir ve bu bilgi her profilde gösterilir. Üretim ve inşaat pozisyonlarında temel Türkçe bilen işçilere öncelik veririz; turizm ve konaklama pozisyonlarında İngilizce de değerlendirilir. Ekipler genellikle sahada tercüme yapabilen deneyimli bir ekip lideriyle birlikte yerleştirilir."
"hire.301","Hire Workers","/hire-workers","Sık sorulan sorular","","What if a worker leaves or doesn't perform?","İşçi ayrılırsa veya beklentiyi karşılamazsa ne olur?"
"hire.302","Hire Workers","/hire-workers","Sık sorulan sorular","yes","You're covered by our replacement guarantee: if a placed worker leaves or doesn't meet the agreed requirement, we source and place a replacement. The exact terms are written into your service contract.","Yerine koyma garantimiz kapsamındasınız: yerleştirilen bir işçi ayrılır ya da anlaşılan koşulları karşılamazsa yerine yeni bir işçi bulup yerleştiririz. Koşulların tamamı hizmet sözleşmenize yazılır."
"calc.001","Hiring Cost Calculator","/hiring-cost-calculator","Hero","","Home","Ana Sayfa"
"calc.002","Hiring Cost Calculator","/hiring-cost-calculator","Hero","","Hiring Cost Calculator","İşçi Maliyet Hesaplayıcı"
"calc.003","Hiring Cost Calculator","/hiring-cost-calculator","Hero","","2026 rates · Updated January 2026","2026 oranları · Ocak 2026'da güncellendi"
